product_id,slug,title,category_slug,pet_type,subcategory,variant_id,variant_sku,variant_title,cost,price,old_price,suggested_price,multiplier,rounding_rule,active,cj_product_url,image_url,exclude_reason,pet_type_inferred,category_slug_inferred
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021604500,CJYD266948344RI,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021604700,CJYD266948345SH,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021604900,CJYD266948346TG,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021605100,CJYD266948347UF,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021605200,CJYD266948348VE,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2003415711548551169,3-pcs-toddler-table-and-chair-set-kids-desk-and-2-chairs-set-w-bunny-ear-backres,"3 Pcs Toddler Table And Chair Set, Kids Desk And 2 Chairs Set W/ Bunny Ear Backrest, For Nursery, Playroom",small-pets,small_pet,,2003415711724711937,CJCJ26784170001,,41.62,92.55,0.0,83.99,2.0,.99,True,https://cjdropshipping.com/product/cj_2003415711548551169,https://cf.cjdropshipping.com/17664480/16ed431d-8a3b-450f-9b77-ec03eec87c0a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512220700421609300,korean-style-sweet-and-cute-bunny-ear-plush-hat,Korean-style Sweet And Cute Bunny-ear Plush Hat,small-pets,small_pet,,2512220700421609800,CJBQ266554701AZ,,4.7,17.44,0.0,14.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512220700421609300,https://oss-cf.cjdropshipping.com/product/2025/12/22/06/03ce9b7a-457a-4127-a326-703107b64d13.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512220700421609300,korean-style-sweet-and-cute-bunny-ear-plush-hat,Korean-style Sweet And Cute Bunny-ear Plush Hat,small-pets,small_pet,,2512220700431600100,CJBQ266554702BY,,4.7,17.44,0.0,14.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512220700421609300,https://oss-cf.cjdropshipping.com/product/2025/12/22/06/03ce9b7a-457a-4127-a326-703107b64d13.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512220700421609300,korean-style-sweet-and-cute-bunny-ear-plush-hat,Korean-style Sweet And Cute Bunny-ear Plush Hat,small-pets,small_pet,,2512220700431600300,CJBQ266554703CX,,4.7,17.44,0.0,14.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512220700421609300,https://oss-cf.cjdropshipping.com/product/2025/12/22/06/03ce9b7a-457a-4127-a326-703107b64d13.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512160315491634000,easter-bunny-shaped-decorative-creative-resin-craft-ornaments,Easter Bunny-Shaped Decorative Creative Resin Craft Ornaments,small-pets,small_pet,,2512160315491634200,CJJT264718802BY,,1.93,7.75,0.0,6.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512160315491634000,https://oss-cf.cjdropshipping.com/product/2025/12/16/03/854330ec-7c5d-4590-9434-5f5877fb73d7.jpg,non-pet category keyword,small_pet,small-pets
cj_2512160315491634000,easter-bunny-shaped-decorative-creative-resin-craft-ornaments,Easter Bunny-Shaped Decorative Creative Resin Craft Ornaments,small-pets,small_pet,,2512160315491634400,CJJT264718803CX,,2.63,10.2,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512160315491634000,https://oss-cf.cjdropshipping.com/product/2025/12/16/03/854330ec-7c5d-4590-9434-5f5877fb73d7.jpg,non-pet category keyword,small_pet,small-pets
cj_2512160315491634000,easter-bunny-shaped-decorative-creative-resin-craft-ornaments,Easter Bunny-Shaped Decorative Creative Resin Craft Ornaments,small-pets,small_pet,,2512160315491634500,CJJT264718804DW,,2.63,10.2,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512160315491634000,https://oss-cf.cjdropshipping.com/product/2025/12/16/03/854330ec-7c5d-4590-9434-5f5877fb73d7.jpg,non-pet category keyword,small_pet,small-pets
cj_1998677125006135297,bunny-stuffed-toy-95cm-white-8124,Bunny Stuffed Toy-95cm White 8124,small-pets,small_pet,,1998677125131964417,CJMR263858401AZ,,18.5,47.24,0.0,46.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1998677125006135297,https://cf.cjdropshipping.com/f9e4be61-387c-48e4-b0c7-e92106310aee.jpg,user-reported wrong item,small_pet,small-pets
cj_1997867467846840321,baby-girls-cute-bunny-romper-set-cap-sleeve-bunny-embroidery-outfit-with-headban,"Baby Girl's Cute Bunny Romper Set, Cap Sleeve Bunny Embroidery Outfit With Headband - Pink Checkered Playsuit",small-pets,small_pet,,1997867468039778306,CJYE263535901AZ,,14.99,38.47,0.0,37.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1997867467846840321,https://cf.cjdropshipping.com/dbcdb99d-f868-4182-841d-c3ede2a7e885.JPG,non-pet category keyword,small_pet,small-pets
cj_1997867467846840321,baby-girls-cute-bunny-romper-set-cap-sleeve-bunny-embroidery-outfit-with-headban,"Baby Girl's Cute Bunny Romper Set, Cap Sleeve Bunny Embroidery Outfit With Headband - Pink Checkered Playsuit",small-pets,small_pet,,1997867468039778307,CJYE263535902BY,,14.99,38.47,0.0,37.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1997867467846840321,https://cf.cjdropshipping.com/dbcdb99d-f868-4182-841d-c3ede2a7e885.JPG,non-pet category keyword,small_pet,small-pets
cj_1997867467846840321,baby-girls-cute-bunny-romper-set-cap-sleeve-bunny-embroidery-outfit-with-headban,"Baby Girl's Cute Bunny Romper Set, Cap Sleeve Bunny Embroidery Outfit With Headband - Pink Checkered Playsuit",small-pets,small_pet,,1997867468039778308,CJYE263535903CX,,14.99,38.47,0.0,37.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1997867467846840321,https://cf.cjdropshipping.com/dbcdb99d-f868-4182-841d-c3ede2a7e885.JPG,non-pet category keyword,small_pet,small-pets
cj_1997867467846840321,baby-girls-cute-bunny-romper-set-cap-sleeve-bunny-embroidery-outfit-with-headban,"Baby Girl's Cute Bunny Romper Set, Cap Sleeve Bunny Embroidery Outfit With Headband - Pink Checkered Playsuit",small-pets,small_pet,,1997867468039778309,CJYE263535904DW,,14.99,38.47,0.0,37.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1997867467846840321,https://cf.cjdropshipping.com/dbcdb99d-f868-4182-841d-c3ede2a7e885.JPG,non-pet category keyword,small_pet,small-pets
cj_2512070821311638900,brazilian-bunny-chocolate-color-long-lasting-moisturizing-lip-gloss,Brazilian Bunny Chocolate-Color Long-Lasting Moisturizing Lip Gloss,small-pets,small_pet,,2512070821311639200,CJYD263494301AZ,,1.19,5.16,0.0,6.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512070821311638900,https://cf.cjdropshipping.com/quick/product/5697b6d4-948f-498f-87a3-9478b4e3a773.jpg,non-pet category keyword,small_pet,small-pets
cj_2512061016261616100,new-cute-bunny-double-sided-cashmere-coat,New Cute Bunny Double-sided Cashmere Coat,small-pets,small_pet,,2512061016261616300,CJYD263437101AZ,,13.27,34.16,0.0,33.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2512061016261616100,https://cf.cjdropshipping.com/quick/product/e078cce0-fc47-4f6b-b3c2-3b0dff92f384.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512061016261616100,new-cute-bunny-double-sided-cashmere-coat,New Cute Bunny Double-sided Cashmere Coat,small-pets,small_pet,,2512061016261616500,CJYD263437102BY,,13.27,34.16,0.0,33.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2512061016261616100,https://cf.cjdropshipping.com/quick/product/e078cce0-fc47-4f6b-b3c2-3b0dff92f384.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512061016261616100,new-cute-bunny-double-sided-cashmere-coat,New Cute Bunny Double-sided Cashmere Coat,small-pets,small_pet,,2512061016261616600,CJYD263437103CX,,13.27,34.16,0.0,33.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2512061016261616100,https://cf.cjdropshipping.com/quick/product/e078cce0-fc47-4f6b-b3c2-3b0dff92f384.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512061016261616100,new-cute-bunny-double-sided-cashmere-coat,New Cute Bunny Double-sided Cashmere Coat,small-pets,small_pet,,2512061016261616800,CJYD263437104DW,,13.27,34.16,0.0,33.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2512061016261616100,https://cf.cjdropshipping.com/quick/product/e078cce0-fc47-4f6b-b3c2-3b0dff92f384.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512061016261616100,new-cute-bunny-double-sided-cashmere-coat,New Cute Bunny Double-sided Cashmere Coat,small-pets,small_pet,,2512061016261616900,CJYD263437105EV,,13.27,34.16,0.0,33.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2512061016261616100,https://cf.cjdropshipping.com/quick/product/e078cce0-fc47-4f6b-b3c2-3b0dff92f384.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512061016261616100,new-cute-bunny-double-sided-cashmere-coat,New Cute Bunny Double-sided Cashmere Coat,small-pets,small_pet,,2512061016261617100,CJYD263437106FU,,13.27,34.16,0.0,33.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2512061016261616100,https://cf.cjdropshipping.com/quick/product/e078cce0-fc47-4f6b-b3c2-3b0dff92f384.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512060223441603200,transform-into-a-milk-tea-pig-plush-toy-cute-little-bunny,Transform Into A Milk Tea Pig Plush Toy Cute Little Bunny,small-pets,small_pet,,2512060223441603400,CJYD263363801AZ,,1.67,6.84,0.0,6.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512060223441603200,https://cf.cjdropshipping.com/quick/product/24aa5376-8e97-4589-8926-9bf45f650f63.jpg,user-reported wrong item,small_pet,small-pets
cj_2512060223441603200,transform-into-a-milk-tea-pig-plush-toy-cute-little-bunny,Transform Into A Milk Tea Pig Plush Toy Cute Little Bunny,small-pets,small_pet,,2512060223441603600,CJYD263363802BY,,3.69,13.91,0.0,11.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512060223441603200,https://cf.cjdropshipping.com/quick/product/24aa5376-8e97-4589-8926-9bf45f650f63.jpg,user-reported wrong item,small_pet,small-pets
cj_2512060223441603200,transform-into-a-milk-tea-pig-plush-toy-cute-little-bunny,Transform Into A Milk Tea Pig Plush Toy Cute Little Bunny,small-pets,small_pet,,2512060223441603800,CJYD263363803CX,,1.67,6.84,0.0,6.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512060223441603200,https://cf.cjdropshipping.com/quick/product/24aa5376-8e97-4589-8926-9bf45f650f63.jpg,user-reported wrong item,small_pet,small-pets
cj_2512060223441603200,transform-into-a-milk-tea-pig-plush-toy-cute-little-bunny,Transform Into A Milk Tea Pig Plush Toy Cute Little Bunny,small-pets,small_pet,,2512060223441604100,CJYD263363804DW,,3.69,13.91,0.0,11.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512060223441603200,https://cf.cjdropshipping.com/quick/product/24aa5376-8e97-4589-8926-9bf45f650f63.jpg,user-reported wrong item,small_pet,small-pets
cj_2512060223441603200,transform-into-a-milk-tea-pig-plush-toy-cute-little-bunny,Transform Into A Milk Tea Pig Plush Toy Cute Little Bunny,small-pets,small_pet,,2512060223441604200,CJYD263363805EV,,2.46,9.6,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512060223441603200,https://cf.cjdropshipping.com/quick/product/24aa5376-8e97-4589-8926-9bf45f650f63.jpg,user-reported wrong item,small_pet,small-pets
cj_2512060223441603200,transform-into-a-milk-tea-pig-plush-toy-cute-little-bunny,Transform Into A Milk Tea Pig Plush Toy Cute Little Bunny,small-pets,small_pet,,2512060223441604400,CJYD263363806FU,,3.69,13.91,0.0,11.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512060223441603200,https://cf.cjdropshipping.com/quick/product/24aa5376-8e97-4589-8926-9bf45f650f63.jpg,user-reported wrong item,small_pet,small-pets
cj_2512040331161633500,press-and-expand-purple-bunny-silicone-soft-case,Press-and-expand Purple Bunny Silicone Soft Case,small-pets,small_pet,,2512040331161633700,CJJT263105702BY,,2.28,8.97,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512040331161633500,https://cf.cjdropshipping.com/quick/product/d5f70e83-c0ba-4cf9-b10a-1d01e65f186a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512040331161633500,press-and-expand-purple-bunny-silicone-soft-case,Press-and-expand Purple Bunny Silicone Soft Case,small-pets,small_pet,,2512040331161633800,CJJT263105703CX,,2.28,8.97,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512040331161633500,https://cf.cjdropshipping.com/quick/product/d5f70e83-c0ba-4cf9-b10a-1d01e65f186a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512040331161633500,press-and-expand-purple-bunny-silicone-soft-case,Press-and-expand Purple Bunny Silicone Soft Case,small-pets,small_pet,,2512040331161634100,CJJT263105704DW,,2.28,8.97,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512040331161633500,https://cf.cjdropshipping.com/quick/product/d5f70e83-c0ba-4cf9-b10a-1d01e65f186a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512040331161633500,press-and-expand-purple-bunny-silicone-soft-case,Press-and-expand Purple Bunny Silicone Soft Case,small-pets,small_pet,,2512040331161634300,CJJT263105705EV,,2.28,8.97,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512040331161633500,https://cf.cjdropshipping.com/quick/product/d5f70e83-c0ba-4cf9-b10a-1d01e65f186a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512040331161633500,press-and-expand-purple-bunny-silicone-soft-case,Press-and-expand Purple Bunny Silicone Soft Case,small-pets,small_pet,,2512040331161634500,CJJT263105706FU,,2.28,8.97,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512040331161633500,https://cf.cjdropshipping.com/quick/product/d5f70e83-c0ba-4cf9-b10a-1d01e65f186a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512040331161633500,press-and-expand-purple-bunny-silicone-soft-case,Press-and-expand Purple Bunny Silicone Soft Case,small-pets,small_pet,,2512040331161634600,CJJT263105707GT,,2.28,8.97,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512040331161633500,https://cf.cjdropshipping.com/quick/product/d5f70e83-c0ba-4cf9-b10a-1d01e65f186a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512040331161633500,press-and-expand-purple-bunny-silicone-soft-case,Press-and-expand Purple Bunny Silicone Soft Case,small-pets,small_pet,,2512040331161634800,CJJT263105708HS,,2.28,8.97,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512040331161633500,https://cf.cjdropshipping.com/quick/product/d5f70e83-c0ba-4cf9-b10a-1d01e65f186a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512040331161633500,press-and-expand-purple-bunny-silicone-soft-case,Press-and-expand Purple Bunny Silicone Soft Case,small-pets,small_pet,,2512040331161634900,CJJT263105709IR,,2.28,8.97,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512040331161633500,https://cf.cjdropshipping.com/quick/product/d5f70e83-c0ba-4cf9-b10a-1d01e65f186a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512040331161633500,press-and-expand-purple-bunny-silicone-soft-case,Press-and-expand Purple Bunny Silicone Soft Case,small-pets,small_pet,,2512040331161635100,CJJT263105710JQ,,2.28,8.97,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512040331161633500,https://cf.cjdropshipping.com/quick/product/d5f70e83-c0ba-4cf9-b10a-1d01e65f186a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512040331161633500,press-and-expand-purple-bunny-silicone-soft-case,Press-and-expand Purple Bunny Silicone Soft Case,small-pets,small_pet,,2512040331161635300,CJJT263105711KP,,2.28,8.97,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512040331161633500,https://cf.cjdropshipping.com/quick/product/d5f70e83-c0ba-4cf9-b10a-1d01e65f186a.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2512010701091604500,womens-thickened-coral-fleece-winter-cute-bunny-pajamas,Women's Thickened Coral Fleece Winter Cute Bunny Pajamas,small-pets,small_pet,,2512010701091604700,CJYD262779501AZ,,8.87,27.6,0.0,26.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512010701091604500,https://oss-cf.cjdropshipping.com/product/2025/12/01/06/4eb99782-e2af-4c3c-859a-383ee3d1f0b8_trans.jpeg,non-pet category keyword,small_pet,small-pets
cj_2512010701091604500,womens-thickened-coral-fleece-winter-cute-bunny-pajamas,Women's Thickened Coral Fleece Winter Cute Bunny Pajamas,small-pets,small_pet,,2512010701091604900,CJYD262779502BY,,8.87,27.6,0.0,26.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512010701091604500,https://oss-cf.cjdropshipping.com/product/2025/12/01/06/4eb99782-e2af-4c3c-859a-383ee3d1f0b8_trans.jpeg,non-pet category keyword,small_pet,small-pets
cj_2512010701091604500,womens-thickened-coral-fleece-winter-cute-bunny-pajamas,Women's Thickened Coral Fleece Winter Cute Bunny Pajamas,small-pets,small_pet,,2512010701091605100,CJYD262779503CX,,8.87,27.6,0.0,26.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512010701091604500,https://oss-cf.cjdropshipping.com/product/2025/12/01/06/4eb99782-e2af-4c3c-859a-383ee3d1f0b8_trans.jpeg,non-pet category keyword,small_pet,small-pets
cj_2512010701091604500,womens-thickened-coral-fleece-winter-cute-bunny-pajamas,Women's Thickened Coral Fleece Winter Cute Bunny Pajamas,small-pets,small_pet,,2512010701091605300,CJYD262779504DW,,8.87,27.6,0.0,26.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512010701091604500,https://oss-cf.cjdropshipping.com/product/2025/12/01/06/4eb99782-e2af-4c3c-859a-383ee3d1f0b8_trans.jpeg,non-pet category keyword,small_pet,small-pets
cj_2511300219521630800,baby-girl-bunny-jumpsuit-lazy-zipper-newborn-hooded-pajamas,Baby Girl Bunny Jumpsuit Lazy Zipper Newborn Hooded Pajamas,small-pets,small_pet,,2511300219521631000,CJYE262674503CX,,6.97,21.9,0.0,20.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2511300219521630800,https://cf.cjdropshipping.com/quick/product/5e4dbcfb-a690-4297-9049-791cabb3bf10.jpg,non-pet category keyword,small_pet,small-pets
cj_2511300219521630800,baby-girl-bunny-jumpsuit-lazy-zipper-newborn-hooded-pajamas,Baby Girl Bunny Jumpsuit Lazy Zipper Newborn Hooded Pajamas,small-pets,small_pet,,2511300219521631200,CJYE262674504DW,,6.97,21.9,0.0,20.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2511300219521630800,https://cf.cjdropshipping.com/quick/product/5e4dbcfb-a690-4297-9049-791cabb3bf10.jpg,non-pet category keyword,small_pet,small-pets
cj_2511300219521630800,baby-girl-bunny-jumpsuit-lazy-zipper-newborn-hooded-pajamas,Baby Girl Bunny Jumpsuit Lazy Zipper Newborn Hooded Pajamas,small-pets,small_pet,,2511300219521631300,CJYE262674506FU,,6.97,21.9,0.0,20.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2511300219521630800,https://cf.cjdropshipping.com/quick/product/5e4dbcfb-a690-4297-9049-791cabb3bf10.jpg,non-pet category keyword,small_pet,small-pets
cj_2511300219521630800,baby-girl-bunny-jumpsuit-lazy-zipper-newborn-hooded-pajamas,Baby Girl Bunny Jumpsuit Lazy Zipper Newborn Hooded Pajamas,small-pets,small_pet,,2511300219521631500,CJYE262674507GT,,6.97,21.9,0.0,20.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2511300219521630800,https://cf.cjdropshipping.com/quick/product/5e4dbcfb-a690-4297-9049-791cabb3bf10.jpg,non-pet category keyword,small_pet,small-pets
cj_2511300219521630800,baby-girl-bunny-jumpsuit-lazy-zipper-newborn-hooded-pajamas,Baby Girl Bunny Jumpsuit Lazy Zipper Newborn Hooded Pajamas,small-pets,small_pet,,2511300219521631700,CJYE262674508HS,,6.97,21.9,0.0,20.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2511300219521630800,https://cf.cjdropshipping.com/quick/product/5e4dbcfb-a690-4297-9049-791cabb3bf10.jpg,non-pet category keyword,small_pet,small-pets
cj_2511300219521630800,baby-girl-bunny-jumpsuit-lazy-zipper-newborn-hooded-pajamas,Baby Girl Bunny Jumpsuit Lazy Zipper Newborn Hooded Pajamas,small-pets,small_pet,,2511300219521631900,CJYE262674509IR,,6.97,21.9,0.0,20.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2511300219521630800,https://cf.cjdropshipping.com/quick/product/5e4dbcfb-a690-4297-9049-791cabb3bf10.jpg,non-pet category keyword,small_pet,small-pets
cj_2511300219521630800,baby-girl-bunny-jumpsuit-lazy-zipper-newborn-hooded-pajamas,Baby Girl Bunny Jumpsuit Lazy Zipper Newborn Hooded Pajamas,small-pets,small_pet,,2511300219521632100,CJYE262674510JQ,,6.97,21.9,0.0,20.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2511300219521630800,https://cf.cjdropshipping.com/quick/product/5e4dbcfb-a690-4297-9049-791cabb3bf10.jpg,non-pet category keyword,small_pet,small-pets
cj_2511300219521630800,baby-girl-bunny-jumpsuit-lazy-zipper-newborn-hooded-pajamas,Baby Girl Bunny Jumpsuit Lazy Zipper Newborn Hooded Pajamas,small-pets,small_pet,,2511300219521632200,CJYE262674511KP,,6.97,21.9,0.0,20.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2511300219521630800,https://cf.cjdropshipping.com/quick/product/5e4dbcfb-a690-4297-9049-791cabb3bf10.jpg,non-pet category keyword,small_pet,small-pets
cj_2511300219521630800,baby-girl-bunny-jumpsuit-lazy-zipper-newborn-hooded-pajamas,Baby Girl Bunny Jumpsuit Lazy Zipper Newborn Hooded Pajamas,small-pets,small_pet,,2511300219521632400,CJYE262674512LO,,6.97,21.9,0.0,20.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2511300219521630800,https://cf.cjdropshipping.com/quick/product/5e4dbcfb-a690-4297-9049-791cabb3bf10.jpg,non-pet category keyword,small_pet,small-pets
cj_2511300219521630800,baby-girl-bunny-jumpsuit-lazy-zipper-newborn-hooded-pajamas,Baby Girl Bunny Jumpsuit Lazy Zipper Newborn Hooded Pajamas,small-pets,small_pet,,2511300219521632600,CJYE262674513MN,,6.97,21.9,0.0,20.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2511300219521630800,https://cf.cjdropshipping.com/quick/product/5e4dbcfb-a690-4297-9049-791cabb3bf10.jpg,non-pet category keyword,small_pet,small-pets
cj_1993951085479219202,baby-sweet-bunny-romper-ruffle-trim-onesie-with-adjustable-straps-snap-closure,"Baby Sweet Bunny Romper, Ruffle Trim Onesie With Adjustable Straps & Snap Closure",small-pets,small_pet,,1993951085617631233,CJYE262275901AZ,,14.99,38.47,0.0,37.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1993951085479219202,https://cf.cjdropshipping.com/78db05bb-35aa-4174-a5f2-31cb7b3fa2f5.JPG,non-pet category keyword,small_pet,small-pets
cj_1993951085479219202,baby-sweet-bunny-romper-ruffle-trim-onesie-with-adjustable-straps-snap-closure,"Baby Sweet Bunny Romper, Ruffle Trim Onesie With Adjustable Straps & Snap Closure",small-pets,small_pet,,1993951085617631234,CJYE262275902BY,,14.99,38.47,0.0,37.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1993951085479219202,https://cf.cjdropshipping.com/78db05bb-35aa-4174-a5f2-31cb7b3fa2f5.JPG,non-pet category keyword,small_pet,small-pets
cj_1993951085479219202,baby-sweet-bunny-romper-ruffle-trim-onesie-with-adjustable-straps-snap-closure,"Baby Sweet Bunny Romper, Ruffle Trim Onesie With Adjustable Straps & Snap Closure",small-pets,small_pet,,1993951085617631235,CJYE262275903CX,,14.99,38.47,0.0,37.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1993951085479219202,https://cf.cjdropshipping.com/78db05bb-35aa-4174-a5f2-31cb7b3fa2f5.JPG,non-pet category keyword,small_pet,small-pets
cj_1993951085479219202,baby-sweet-bunny-romper-ruffle-trim-onesie-with-adjustable-straps-snap-closure,"Baby Sweet Bunny Romper, Ruffle Trim Onesie With Adjustable Straps & Snap Closure",small-pets,small_pet,,1993951085617631236,CJYE262275904DW,,14.99,38.47,0.0,37.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1993951085479219202,https://cf.cjdropshipping.com/78db05bb-35aa-4174-a5f2-31cb7b3fa2f5.JPG,non-pet category keyword,small_pet,small-pets
cj_1993951085479219202,baby-sweet-bunny-romper-ruffle-trim-onesie-with-adjustable-straps-snap-closure,"Baby Sweet Bunny Romper, Ruffle Trim Onesie With Adjustable Straps & Snap Closure",small-pets,small_pet,,1993951085617631237,CJYE262275905EV,,14.99,38.47,0.0,37.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1993951085479219202,https://cf.cjdropshipping.com/78db05bb-35aa-4174-a5f2-31cb7b3fa2f5.JPG,non-pet category keyword,small_pet,small-pets
cj_1993148737105870849,baby-girl-comforable-bunny-romper-set-bubble-sleeve-onesie-with-bow-rabbit-embro,"Baby Girl Comforable Bunny Romper Set, Bubble Sleeve Onesie With Bow Rabbit Embroidery",small-pets,small_pet,,1993148737185562625,CJNT261974301AZ,,15.99,40.97,0.0,39.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1993148737105870849,https://cf.cjdropshipping.com/eeb8b4c4-ae3a-486f-83fd-e438d6cf2700.JPG,non-pet category keyword,small_pet,small-pets
